,Phrase,Classe réelle,Classe prédite
12870,c est general tre agreabl on est bien recu on se parl on dejeun on dine meme beaucoup on debat de tout chose et pui chacun doit rentrer chez soi on se separ ,1,1
12871,il est de lumier qui ne s eteign pa ,-1,-1
12872,la franc met se lien amicaux et confiant avec israel le liban le palestinien et la syri au servic de negoci ,-1,-1
12873,parc que l experi de la rout s acquiert progressiv le permi de conduir lui meme devrait tout naturel devenir progressif ,-1,-1
12874,je pens aujourd hui particulier au brigadi nom grievement bless a roubaix par de criminel utilis une arm de guerr ,-1,-1
12875,car c est avant tout dan cett enceint creuset de l ordr intern qu il nou revient d exerc notr responsabilit a l egard du mond et devant le gener futur ,-1,-1
12876,la confianc aveugl en un progr qui serait scientifiqu et technologiqu social et moral transparait dan l esprit de lumier et l encyclopedi ,-1,-1
12877,autant de projet qui peuvent vou permettr et nou permettr de construir ensembl au xxiem siecl un mond meilleur rich de promess rich d espoir partag c est cela votr vocat et je sai que vou aurez a coeur de l assum ,-1,-1
12878,certain ont pri de bott de sept lieue soit dan la paix civiqu soit dan le desordr mai il ont fait vite ,1,1
12879,donc il y a la une sort de contradict dont vou aurez quelqu pein a sortir et cett difficult la croyez moi est moindr que cell qu ont connu le socialist de anne car cela se traduisait par autr chose que de difficult electoral ,1,1
12880,au carrefour de different form d art l ornemanist cree ou restaur tou le ornement du batiment ,-1,-1
12881,et c est un grand moment pour moi ,-1,-1
12882,qu est ce que le pouvoir public et le pouvoir professionnel ont voulu fair ,-1,-1
12883,ell est au coeur de notr pact republicain ,-1,-1
12884,cett contribut au desarm nucleair s inscrit dan une politiqu constant de refu de la cours aux armement politiqu qui me parait plu que jamai d actualit ,-1,-1
12885,parc que dan cet esprit la communaut de nation s est donne le moyen pour retablir la paix et pour fair passer la justic ,-1,-1
12886,tell est la signif de elect general qui se sont tenu en novembr dernier ,-1,1
12887,c est le souhait de la franc qui au dela de son action humanitair de l aid publiqu au developp se mobilis pour developp de echang de investiss dan le cadr d une relat equilibre partenarial et confiant ,-1,-1
12888,enfin j ai ete frapp par la qualit du dialogu qui s est etabl entr no respons economiqu ,-1,-1
12889,quand chacun prefer garder sa libert le context de la vie commun tel qu il a ete choisi par le coupl lui meme differ ,-1,1
12890,ell veut saisir comm le autr le chanc de la mondialis ,-1,-1
12891,c est cela le sen de la loi qui est aujourd hui en discuss et qui parait si contest par un certain nombr de group politiqu ,1,1
12892,il n est pa accept dan un etat de droit que de demand d emploi passent a la corbeil en raison de origin maghrebin ou du lieu de vie du demandeur ,-1,-1
12893,neanmoin c est de tout coeur que je voudrai vou remerci monsieur le presid mon cher thoma pour votr invit et pour votr accueil ,-1,-1
12894,l europ a reussi a reconcili le nation ennemi ,-1,-1
12895,c est dire combien nou devon nou mobilis pour fair progress une europ democratiqu prosper et pacifiqu ,-1,-1
12896,enseign educateur travailleur sociaux benevol de tant d associ je le connai bien il expriment l extraordinair richess humain de tou ce quartier dont on ne parl plu que pour dire la violenc mai qui sont autant de lieux ou l on aspir aussi et avant tout a pouvoir vivr heureux en paix et en harmoni avec se concitoyen ,-1,-1
12897,cett method de concert permanent a montr son efficacit ,1,-1
12898,nou avon l ambit de la projet sur tou le reseaux de la societ de l inform et de preserv avec d autr la diversit culturel du mond ,-1,-1
12899,tout ce qui se pass aujourd hui en avignon et tout ce qui est imagin pour demain va dan le bon sen celui de la qualif et donc celui de l emploi mai aussi de l epanouiss personnel ,-1,-1
12900,le paraguay veut retablir se grand equilibr economiqu il maitris l inflat il veut retrouv le chemin de la croissanc et bien tout ceci ce sont no ambit commun ce sont le ambit de la franc ce sont le votr ce sont cell de tout le nation modern ,-1,-1
12901,petit et moyenn entrepris mise dan l incapacit de produir ou d honor leur engag ,-1,-1
12902,l europ et la franc vou y attend ,-1,-1
12903,c est en construis la communaut pui l union en levant leur barrier douanier et en faisant le grand march uniqu que le pay de la vieill europ sont devenu l une de premier puissanc economiqu du mond pour ne pa dire la premier ,-1,-1
12904,inegalit entr le region ,-1,-1
12905,si donc ce supplement de product qui va devenir possibl pour la franc va indifferem partout a ce moment la on va avoir une grand difficult car dan le region qui vivent de la product laitier le quota ne reviendra pa ,1,1
12906,il faut aussi integr le pma dan une mondialis au benefic de tou une mondialis qui tienn pleinement compt de leur specificit ,-1,-1
12907,no relat commercial et financier ont fait en un peu plu de dix an un extraordinair bond en avant ,-1,-1
12908,aucun notam pour ce qui concern sa propr tradit ,-1,-1
12909,le besoin sont encor nombreux ,-1,-1
12910,dan ce mond dira malraux que je cite apr monsieur le mair ou nom avait sign a troy la mort de la franc dan ce mond ou le dauphin doutait d etr dauphin la franc d etr la franc l arme d etr une arme jeann refit l arme le roi et la franc ,-1,-1
12911,contr le scepticism ,-1,-1
12912,la franc doit s adapt au nouveau rythm du mond c est evid ,-1,-1
12913,ce changement majeur pour la vie de famil nou devon en appreci tout la porte et mieux le prendr en compt ,-1,-1
12914,l euro permettra aussi a l europ d exerc face au dollar un pouvoir monetair a la mesur de son economi dont il convient de rappel qu ell est la premier du mond je parl naturel de l economi de l ensembl de l union europeenn ,-1,-1
12915,vou serez admi vou aussi au seminair du catholicossat de cilici a antelia ,-1,-1
12916,je sai que vou avez pri conscienc de l ampleur du problem ,-1,-1
12917,meme si depui la vie a repri se droit meme si l on a bati a cote un nouveau villag oradour dan son silenc meurtri avec sa blessur toujour beant renvoi chacun a sa conscienc ,-1,-1
12918,en date vou n ete pa seulement si j ose dire le grand homm d affair qui au term d un parcour san faut a acced a cett lourd et prestigieus responsabilit vou ete aussi le sportif de haut niveau qui a ete selectionn a deux repris pour particip aux jeux olympiqu de natat a berlin et de waterpolo a melbourn en date ,-1,-1
12919,bref tout une seri d action qui sont la vie meme l express de la vie et que nou devon corrig pour le rendr accept plu econom de no moyen et nou permettr de respect le droit de l homm de demain ,-1,-1
12920,la qualit de soin doit etr ameliore ,-1,-1
12921,l etat prendra sa part de leur effort ,-1,-1
12922,par votr choix vou temoignez de cett ide de la famil si present au coeur de no compatriot ,-1,-1
12923,au nom de me compatriot au nom de dix vill francais ou se sont deroul le match du mondial je veux vou remerci du privileg que vou nou avez donn d organis cett coup du mond ,-1,-1
12924,cett ambit nou a permi de batir une communaut d etat solid et uni six au depart quinz aujourd hui vingt cinq demain qui constitu desormai la premier puissanc economiqu mondial la premier on ne le sait pa toujour ,-1,-1
12925,dan un pay marqu par une fort tradit jacobin la vitalit de la vie communal son bouillonn parfoi constitu un indispens correctif a cett form d absolutism republicain que constitu la centralis ,-1,-1
12926,vou le savez mieux que quiconqu le cyber criminel ne sont pa de criminel virtuel ,-1,-1
12927,dan de economi ou la part de servic est preponderant la baiss du cout de l inform se propag a tout le activit pour le plu grand benefic de consommateur et donc de la croissanc ,-1,-1
12928,ainsi a quelqu kilometr de leur villag aveyronnai me compatriot ont il su se rassembl pour fair face a l adversit et pour retrouv la fraternit qui seul donn sa dimens a l epanouiss individuel ,1,-1
12929,apr l elect presidentiel viendront le elect legisl ,-1,-1
12930,partout en europ le role de partenair sociaux dan la vie economiqu et social est reconnu ,-1,-1
12931,vou avez le droit de savoir ou vou allez ,-1,-1
12932,mai je ne veux pa oublier ceux qui sont a l origin de cett exposit d our en our c est a dire le equip du museum ceux qui dirig cett institut et ceux qui chaqu jour s y devouent lui apport leur travail leur compet ,1,1
12933,car l age la profess le compet le lien que l on peut avoir avec la personn que l on secourt entrent peu en compt on a vu de enfant sauver de adult nou en avon ici l exempl ,-1,-1
12934,chacun suit avec ell son propr chemin fait de chute de rechut et d esper ,-1,1
12935,ce plan pourrait s organis autour de quatr grand volet institutionnel economiqu et social region intern et notam europeen ,-1,-1
12936,vou leur apportez dan un context ou la securit alimentair est un sujet de vigil extrem de garanti total sur le ingredi et sur le processu de fabric ,-1,-1
12937,grace a eux un verit pact republicain a pu etr elabor et etabl ,-1,-1
12938,c est une grand chanc de voir l union europeenn premier puissanc commercial du mond rassemble autour d une posit coherent et ambitieus ,-1,-1
12939,ell a sa place dan le ecol et dan le etabliss de format ,-1,-1
12940,il est temp de retrouv le sen de l action au servic de chaqu francais et de chaqu francai ,-1,-1
12941,je souhait a vo travaux un plein succ car il sont la condit d un debat nation qui prendra en compt tout le sensibilit ,-1,-1
12942,aucun autr pay n a fourni un effort semblabl ,1,1
12943,j appel chacun a s engag resolu pour preserv defendr et renforc l heritag precieux qui fond notr nation notr communaut de destin ,-1,-1
12944,l enjeu auquel la nation est confronte c est de maintenir l egalit et la solidarit face a la maladi san impos aux francais et aux francai de charg excess ,-1,-1
12945,un etat fort mai imparti et donc respect indiscut et donc indiscut ,-1,1
12946,pui en vou l avez evoqu par l act de mediat qui etablit la souverainet de la republiqu et canton du tessin ,-1,-1
12947,notr epoqu a connu de boulevers majeur de changement acceler ,-1,-1
12948,c est vrai que le socialist de mon temp se disputai plutot plu qu il ne se disput aujourd hui il y a eu de progr fait depui lor ,1,-1
12949,il s honor d avoir contribu avec leur partenair britanniqu et neerlandai de la forc de reaction rapid a tracer le chemin de la paix ,-1,-1
12950,laissez moi rester ici une semain et je verrai bien ,1,1
12951,enfin il y en a qu il serait tre difficil de supprim parc qu ell sont dan le tete apr tout il y a de gen qui n en veulent pa il y a de pay qui sont retic qui freinent il empech le autr d avanc ,1,1
12952,mai au dela de no relat bilateral notr dialogu s etend a l asi aux relat de l asi avec l europ et plu general au mond ,-1,-1
12953,se savoir fair sont reconnu dan le mond entier ,-1,-1
12954,ell l a fait chaqu foi qu ell a eu l occas de present sa vision du mond et de l avenir ,-1,-1
12955,ell a connu le visag de la barbari ,-1,-1
12956,le loi le disent ,1,-1
12957,douz pay million d habit au moment ou cela s accomplira ,1,1
12958,il faut evidem ne pa laisser le marasm s instal et reagir efficac avec tout le ressourc qu offr la solidarit national et communautair lorsqu une calamit naturel boulevers l economi ,-1,-1
12959,il regard ensembl l avenir ,-1,-1
12960,gardien de valeur de la republiqu je sui aussi le garant de l avenir de la nation ,-1,-1
12961,le meilleur soin c est une recherch a la point du progr ,-1,-1
12962,a ce titr c est une verit promess de croissanc et donc de creation de richess et donc de possibilit de financ le progr social ,-1,-1
12963,c est se battr sur ce front comm sur d autr contr l uniformit qui ne peut qu appauvrir le homm ,-1,-1
12964,genereux ouvert sur le technolog du futur capabl de s investir total dan de mission qui leur paraiss just il sont vou ete de jeun gen et de jeun femm d aujourd hui partag le meme passion ,-1,-1
12965,comm tout le libert la libert d express de croyanc ne peut trouver de limit que dan la libert d autrui et dan l observ de regl de la vie en societ ,-1,-1
12966,voila un sujet essentiel sur lequel nou devon travail en priorit ,-1,-1
